Brand Name,Outside Model,Inside model,Furnace model,Rated heating capacity (Btu/hour),AHRI / Verification reference,Product group,AHRI Classification,Indoor type/ducting configuration
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X61M21A*+WALLCON","*80CTL1102120B*","34200","215932743","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EHD4X24AAL","*97VTN0601716A*","26400","216679468","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X43L21A*","*80MSU0802120A*","38000","213079259","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X61M21A*+WALLCON","*80CTL0902120B*","34200","215932733","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V36*K*AAA*","ESH5X60M12A*+WALLCON","*96CTN1202422B*","34600","215670605","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EHD4X30AAL","*97VTN0601716A*","25800","216679480","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X61M21A*+WALLCON","*80CTL0901716B*","34400","215932723","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EHD4X36AAL","*97VTN0601716A*","25400","216679492","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X61M21A*+WALLCON","*80CTL0702120B*","34400","215932713","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EN(A,D)4X24L17**","*97VTN0601716A*","26400","216679504","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L21A*","*80MSU0802120A*","38000","213079271","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EN(A,D)4X30L17**","*97VTN0601716A*","25800","216679516","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V36*K*AAA*","FCMA5B36L0C*+WALLCON","-","35800","215670615","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X61M21A*+WALLCON","*80CTL0701716B*","34800","215932703","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EN(A,D,W)4X36L17**","*97VTN0601716A*","25800","216679528","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X61M21A*+WALLCON","*80CTL0451712B*","35200","215932693","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*80MSU0802120A*","38000","213079283","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EN(A,D)4X36L21**","*97VTN0601716A*","25800","216679540","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X60M24A*+WALLCON","*96CTN1202422B*","34000","215932653","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V36*K*AAA*","FCMA5B60L0D*+WALLCON","-","34000","215670625","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH18ABK","EA*4X24L17A*","*97VTN0601716A*","18300","216679720","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X60M24A*+WALLCON","*96CTN1002122B*","34000","215932643","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EN(A,D,W)4X42L21**","*80MSU0802120A*","38500","213079307","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH18ABK","EA*4X30L17A*","*97VTN0601716A*","18100","216679732","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X60M24A*+WALLCON","*97CMN1202422B*","34200","215932633","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH18ABK","EHD4X24AAL","*97VTN0601716A*","18100","216679744","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X60M24A*+WALLCON","*97CMN1002122B*","34000","215932623","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EA*5X48M21A*+WALLCON","*80CTL0451712B*","49000","215674023","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH18ABK","EHD4X30AAL","*97VTN0601716A*","18100","216679756","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EN(A,D,W)4X48L21**","*80MSU0802120A*","38500","213079319","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L21A*","*97VTN0801716A*","38500","216679828","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EA*5X48M21A*+WALLCON","*80CTL0701716B*","49000","215674033","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X37L17A*","*97VTN0801716A*","38500","216679840","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","EA*5X24M17A*","*80MS(N,L)0701412A*","21000","216732683","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EN(A,D)4X48L24**","*80MSU0802120A*","38500","213079331","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EA*5X48M21A*+WALLCON","*80CTL0702120B*","48500","215674043","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X37L17A*","*96VSN0401410A*","25600","211242790","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V60*K*AAA*","EVD5X61M21A*+WALLCON","*97CTN1002122A*","63500","215942253","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X38M17A*+WALLCON","*80CTL0901716B*","38000","215935863","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVM5X61M24A*+WALLCON","*80CSU1002120A*","37400","215942429","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X37L17A*","*96VSN0601714A*","25600","211242781","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EN(A,D)4X24L17**","*96VTN0601716B*","26800","213076406","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X61M21A*+WALLCON","*80CSU0601716A*","37400","215942479","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X36L21A*","OLV112A16A","26400","211242754","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X38M17A*+WALLCON","*80CTL0701716B*","38500","215935853","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X61M24A*+WALLCON","*80CSU1002120A*","37400","215942559","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X38M17A*+WALLCON","*80CTL0701412B*","38500","215935843","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L17A*","*80VTL0451412B*","38500","213076417","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X38M17A*+WALLCON","*80CTL0451712B*","39000","215935833","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X36L21A*","OMV112K14A","26200","211242745","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X36L21A*","OLV098A12*","25600","211242736","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X37M21A*+WALLCON","*96CTN0601714B*","38000","215935803","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X36L21A*","OMV098J12*","25800","211242727","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X36L21A*","*80ESU0601716A","26600","211242717","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L21A*","*80ES(N,L)0701712A*","39500","211226280","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L21A*","*80ES(N,L)1102120A*","38500","211226292","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X36L21A*","*80ESU0802120A","26200","211242706","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCSRBH30AAK11","DHMAHBQ30XA3","-","30000","216091738","ASHP","HRCU-A-CB-O","Mini-Split, non-ducted indoor unit"
"TEMPSTAR","DLCURAH36ABK","EA*4X37L17A*","*80VTL0451412B*","38500","213076429","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X36L21A*","*92ESN0401712A*","26000","211242695","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X37M21A*+WALLCON","*97CMN0601714B*","38000","215935793","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X36L21A*","*95ESN0801716A*","26800","211242684","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCSRBH30AAK","DHMAHBQ30XA3","-","30000","216091554","ASHP","HRCU-A-CB-O","Mini-Split, non-ducted indoor unit"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*96CTN1002122B*","38500","215935783","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","END4X42L17**","*80VTL0451412B*","38500","213076453","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*96CTN0801714B*","39000","215935773","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*96CTN0601714B*","38000","215935763","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L21A*","*80VSL0451716A*","38500","211226303","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*97CMN1002122B*","38500","215935753","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L17A*","*80VTL0701716B*","38500","213076473","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*97CMN0802120B*","38500","215935743","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*97CMN0801714B*","39000","215935733","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L21A*","*80VTL0701716B*","38500","213076484","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*97CMN0602120B*","39000","215935723","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH24ABK","EA*4X36L21A*","*95ESN0601714A*","26600","211242673","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*97CMN0601714B*","38000","215935713","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L21A*","*80ESU1002120A*","38500","211226313","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X37L17A*","*80VTL0701716B*","38500","213076495","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*95CSU1002122B*","38500","215935703","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CURAH24AAK","FTMA5X24L0B*","-","24200","216640238","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*95CSU0802120B*","38500","215935693","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH18AAK","EA*5X19M17A*","*80CSU0401712A*","20000","216643100","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*95CSU0601716B*","39000","215935683","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH18AAK","EA*5X19M17A*","*80MS(N,L)0451412A*","19800","216643126","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L21A*","*92ESN0601714A*","38500","211226335","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L21A*","*80MSU0601716A*","38000","213079151","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*80CTL1102120B*","38500","215935673","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH18AAK","EA*5X25M17A*","*80MS(N,L)0451412A*","19800","216643200","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*80CTL0902120B*","38500","215935663","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH18AAK","EA*5X19M17A*","*80MS(N,L)0701412A*","20000","216643260","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L21A*","*92ESN1002122A*","40000","211226345","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH18AAK","EA*5X25M17A*","*80MS(N,L)0701412A*","19800","216643274","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*80CTL0901716B*","38500","215935653","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EN(A,D,W)4X42L21**","*80MSU0601716A*","38500","213079175","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH18AAK","EA*5X19M17A*","*80MS(N,L)0701712A*","19800","216643315","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*80CTL0702120B*","38500","215935643","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH18AAK","EA*5X19M17A*","*80VSL0451412B*","20000","216643356","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*80CTL0701716B*","39000","215935633","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L21A*","*95ESN0601714A*","38500","211226355","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EN(A,D,W)4X48L21**","*80MSU0601716A*","38000","213079187","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH18AAK","EA*5X25M17A*","*80VSL0451412B*","20000","216643406","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EVD5X36M21A*+WALLCON","*80CTL0451712B*","39500","215935623","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH18AAK","EA*5X19M17A*","*80VSL0701412B*","19800","216643456","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*80ES(N,L)1552420A*","38500","211229339","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H3V36*K*AAA*","EA*5X61M24A*+WALLCON","*80CTL0702120B*","34400","215932863","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","EA*5X36M17A*","OMV112K14A","21200","216734879","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M21A*+WALLCON","*80CTL0701716B*","59500","215676992","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","EA*5X37M17A*","*80CSU0401712A*","21200","216734888","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVD5X48M21A*+WALLCON","*97CTN0802120A*","50000","215682162","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M21A*+WALLCON","*80CTL0702120B*","64000","215677002","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","EA*5X37M17A*","*80CSU0601716A*","21200","216734897","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*95ESN1002120A*","38500","211229500","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M21A*+WALLCON","*80CTL0902120B*","63500","215677012","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVD5X48M21A*+WALLCON","*97CTN0801716A*","50000","215682152","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*80VTL1102122B*","21000","216737372","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M21A*+WALLCON","*80CTL1102120B*","63500","215677022","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*95ESN0802120A*","38500","211229489","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*95CSU0601716B*","21000","216737384","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X36L17A*","*92MSN0601714A*","38500","213079383","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M21A*+WALLCON","*95CSU0802120B*","64000","215677032","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*97CMN0601714B*","21000","216737411","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVD5X48M21A*+WALLCON","*80CSU1002120B*","50000","215682142","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M21A*+WALLCON","*95CSU1002122B*","63500","215677042","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*97CMN0801714B*","20800","216737429","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*92ESN1202420A*","38500","211229478","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*97CMN1002122B*","21200","216737447","ASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M21A*+WALLCON","*97CMN0802120B*","64000","215677062","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVD5X48M21A*+WALLCON","*80CSU0802120B*","50000","215682132","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*92MSN0601412A*","21200","216737465","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M21A*+WALLCON","*97CMN1002122B*","64000","215677072","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*92ESN1002122A*","38500","211229468","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*92MSN0601714A*","21000","216737475","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M21A*+WALLCON","*96CTN1002122B*","64000","215677082","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*92MSN0801716A*","20800","216737486","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVD5X48M21A*+WALLCON","*80CSU0601716B*","50000","215682122","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*92MSN0802120A*","21200","216737496","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M24A*+WALLCON","*80CTL0702120B*","63500","215677112","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*92ESN1002120A*","37800","211229458","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*92MSN1002120A*","21000","216737506","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M24A*+WALLCON","*95CSU0802120B*","63500","215677152","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVD5X48M21A*+WALLCON","*80CSU0401712B*","50000","215682112","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*92MSN1002122A*","21200","216737515","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*92ESN0802120A*","37800","211229447","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*92MSN1202420A*","21200","216737524","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M24A*+WALLCON","*97CMN0602120B*","64000","215677172","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*96MSN0801716A*","21000","216737566","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVD5X48M21A*+WALLCON","*96CTN0802120B*","50000","215682102","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M24A*+WALLCON","*97CMN1002122B*","63000","215677182","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M24A*+WALLCON","*97CMN1202422B*","63000","215677192","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*96MSN0802120A*","21000","216737579","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*80VTL1102122A*","38500","211229417","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*96MSN1002120A*","21000","216737589","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V60*K*AAA*","EVM5X60M24A*+WALLCON","*96CTN1002122B*","63000","215677202","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVM5X61M24A*+WALLCON","*97CTN1202422A*","50000","215682092","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*96VSN0401712B*","21200","216737636","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*80VTL0902120A*","37800","211229407","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*96VSN0601412B*","21000","216737645","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVM5X61M24A*+WALLCON","*97CTN1002122A*","50000","215682082","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*96VSN0601716B*","21000","216737654","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*96VSN0801716B*","21200","216737663","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","DLCURAH36ABK","EA*4X48L24A*","*80ESU1002120A*","38500","211229396","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVM5X61M24A*+WALLCON","*97CTN0802120A*","50000","215682072","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*96VSN0802120B*","21000","216737672","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","D5CUHAH24AAK","ESH5X30M12A*","*96VSN1002120B*","21200","216737681","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVM5X61M24A*+WALLCON","*80CSU1002120B*","50000","215682062","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVM5X61M24A*+WALLCON","*80CSU0802120B*","50000","215682052","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVM5X61M24A*+WALLCON","*96CTN0802120B*","50000","215682042","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVM5X60M24A*+WALLCON","*97CTN1202422A*","50000","215682032","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVM5X60M24A*+WALLCON","*97CTN1002122A*","50000","215682022","ccASHP","HRCU-A-CB","Centrally ducted system"
"TEMPSTAR","T5H0V48*K*AAA*","EVM5X60M24A*+WALLCON","*97CTN0802120A*","50000","215682012","ccASHP","HRCU-A-CB","Centrally ducted system"
